model.batch_size	model.optimizer	model.input_dim	feat.tag_filter	feat.last_char	model.metrics	model.layers	result.train_sample_count	result.success	model.architecture	global.train_test_split	feat.data_path	result.feature_count	model.output_dim	result.test_sample_count	model.activations	feat.uniq_lines	feat.use_padding	result.exception	feat.max_lines	feat.include_smaller_ngrams	feat.sample_per_class	result.test_acc	result.class_no	model.nb_epoch	result.test_loss	model.loss	global.nolog	result.running_time	feat.encoding	result.train_loss	result.timestamp	result.train_acc	feat.N	global.comment	model.early_stopping	feat.grep_filter	feat.early_stopping	feat.shuffled	feat.tag_limit_in_cluster
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9486666666666668	2.0	300.0	0.1559791453257203	binary_crossentropy	False	0 days 00:00:23.967972	latin2	0.12081309506793815	2016-12-18 19:27:02.313233	0.9578148148148148	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9515	2.0	300.0	0.1492401434009274	binary_crossentropy	False	0 days 00:00:43.640468	latin2	0.1162606098178636	2016-12-18 19:27:33.926426	0.9618703703703704	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9460833333333334	2.0	300.0	0.1548992103114724	binary_crossentropy	False	0 days 00:00:33.060969	latin2	0.11869154251152995	2016-12-18 19:28:25.325276	0.9593796296296296	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9426666666666668	2.0	300.0	0.15469856152497233	binary_crossentropy	False	0 days 00:00:28.936111	latin2	0.1166068073435238	2016-12-18 19:29:06.147856	0.9597037037037036	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9465833333333332	2.0	300.0	0.15277004346624018	binary_crossentropy	False	0 days 00:00:25.681734	latin2	0.1204792030684098	2016-12-18 19:29:42.978435	0.9576296296296296	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94675	2.0	300.0	0.14641167040665945	binary_crossentropy	False	0 days 00:00:30.771433	latin2	0.11736580208523405	2016-12-18 19:30:16.392792	0.9595833333333332	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9474166666666668	2.0	300.0	0.1479376224502921	binary_crossentropy	False	0 days 00:00:22.502281	latin2	0.12108312401078918	2016-12-18 19:30:55.027392	0.9587777777777776	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94575	2.0	300.0	0.15599520339816808	binary_crossentropy	False	0 days 00:00:22.555163	latin2	0.12053559578748213	2016-12-18 19:31:25.336989	0.9587037037037036	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9504166666666668	2.0	300.0	0.14827226499902704	binary_crossentropy	False	0 days 00:00:25.853412	latin2	0.11773268790184348	2016-12-18 19:31:55.706254	0.9588703703703704	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9480833333333332	2.0	300.0	0.15441405761490265	binary_crossentropy	False	0 days 00:00:29.246835	latin2	0.1173115754612825	2016-12-18 19:32:29.395723	0.9587222222222224	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(50, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9440833333333334	2.0	300.0	0.1642874254869918	binary_crossentropy	False	0 days 00:00:27.664174	latin2	0.1222092485178124	2016-12-18 19:33:06.370103	0.9571388888888888	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9519166666666666	2.0	300.0	0.136646943513304	binary_crossentropy	False	0 days 00:00:30.956259	latin2	0.12038826358649465	2016-12-18 19:33:41.875337	0.9602962962962964	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9453333333333334	2.0	300.0	0.15442248074710369	binary_crossentropy	False	0 days 00:00:25.555336	latin2	0.11954837736487388	2016-12-18 19:34:20.714538	0.9592592592592591	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9469166666666666	2.0	300.0	0.1542057896008094	binary_crossentropy	False	0 days 00:00:24.381116	latin2	0.12003437190523578	2016-12-18 19:34:54.247775	0.9582037037037036	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9449166666666666	2.0	300.0	0.15269426486144466	binary_crossentropy	False	0 days 00:00:22.736779	latin2	0.11903752570502735	2016-12-18 19:35:26.572933	0.9578888888888888	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9489166666666666	2.0	300.0	0.1495939909045895	binary_crossentropy	False	0 days 00:00:27.797081	latin2	0.11759714006287633	2016-12-18 19:35:57.097600	0.9580185185185184	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9461666666666668	2.0	300.0	0.15751546250159545	binary_crossentropy	False	0 days 00:00:24.461120	latin2	0.1191296798410584	2016-12-18 19:36:32.887597	0.9587314814814816	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9451666666666668	2.0	300.0	0.1590559145535032	binary_crossentropy	False	0 days 00:00:22.896006	latin2	0.12335398782451673	2016-12-18 19:37:05.264712	0.956787037037037	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94575	2.0	300.0	0.1654287052086244	binary_crossentropy	False	0 days 00:00:27.911161	latin2	0.1172891550137213	2016-12-18 19:37:36.136955	0.9581203703703705	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9470833333333334	2.0	300.0	0.15097383125002187	binary_crossentropy	False	0 days 00:00:24.624042	latin2	0.11814408200792967	2016-12-18 19:38:12.040429	0.958425925925926	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(60, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9491666666666668	2.0	300.0	0.1455154866060863	binary_crossentropy	False	0 days 00:00:24.667095	latin2	0.11823441693579985	2016-12-18 19:38:44.676716	0.9589351851851852	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.951	2.0	300.0	0.15023687394708396	binary_crossentropy	False	0 days 00:00:48.833039	latin2	0.11340792205143305	2016-12-18 19:39:17.434407	0.9629166666666666	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9510833333333332	2.0	300.0	0.1415424540353318	binary_crossentropy	False	0 days 00:00:26.749542	latin2	0.12025172724616195	2016-12-18 19:40:14.369191	0.959037037037037	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9453333333333334	2.0	300.0	0.15174184421077372	binary_crossentropy	False	0 days 00:00:21.689415	latin2	0.12369374633566647	2016-12-18 19:40:49.261715	0.9572037037037036	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.947	2.0	300.0	0.15512690293168027	binary_crossentropy	False	0 days 00:00:36.827401	latin2	0.11436987994293925	2016-12-18 19:41:19.227962	0.960212962962963	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9475	2.0	300.0	0.15341708544890087	binary_crossentropy	False	0 days 00:00:26.948002	latin2	0.11717469743411575	2016-12-18 19:42:04.390105	0.958898148148148	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94675	2.0	300.0	0.15482272233255207	binary_crossentropy	False	0 days 00:00:25.330477	latin2	0.1179573998424328	2016-12-18 19:42:39.586100	0.958787037037037	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9485833333333332	2.0	300.0	0.16037324994802474	binary_crossentropy	False	0 days 00:00:27.111950	latin2	0.11917039612453018	2016-12-18 19:43:13.153561	0.95875	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9445833333333332	2.0	300.0	0.15393812310198945	binary_crossentropy	False	0 days 00:00:25.285156	latin2	0.11856442387850473	2016-12-18 19:43:48.447261	0.9573796296296296	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9455833333333332	2.0	300.0	0.1533847102870544	binary_crossentropy	False	0 days 00:00:25.420474	latin2	0.11913270361421426	2016-12-18 19:44:21.876351	0.9585925925925926	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(70, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9431666666666668	2.0	300.0	0.15739672277122735	binary_crossentropy	False	0 days 00:00:20.294897	latin2	0.126784068390865	2016-12-18 19:44:55.505027	0.9550462962962964	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9454166666666668	2.0	300.0	0.16076400972157714	binary_crossentropy	False	0 days 00:00:33.852090	latin2	0.11695178767017746	2016-12-18 19:45:24.008982	0.9619444444444444	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9439166666666666	2.0	300.0	0.16183180405199524	binary_crossentropy	False	0 days 00:00:28.865178	latin2	0.11993886458935835	2016-12-18 19:46:06.161722	0.9594351851851852	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9464166666666668	2.0	300.0	0.1520043996796012	binary_crossentropy	False	0 days 00:00:25.464252	latin2	0.12181356474363968	2016-12-18 19:46:43.365794	0.9577314814814816	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94575	2.0	300.0	0.15320541920264566	binary_crossentropy	False	0 days 00:00:20.420266	latin2	0.1263415726688863	2016-12-18 19:47:17.157500	0.9555185185185184	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9473333333333334	2.0	300.0	0.15085781058793266	binary_crossentropy	False	0 days 00:00:27.308664	latin2	0.117950085302056	2016-12-18 19:47:45.912529	0.9590555555555556	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9443333333333334	2.0	300.0	0.15302803618460895	binary_crossentropy	False	0 days 00:00:22.251899	latin2	0.11965984374257148	2016-12-18 19:48:21.573515	0.9574722222222222	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9468333333333332	2.0	300.0	0.14930513182034094	binary_crossentropy	False	0 days 00:00:20.473735	latin2	0.12183847064869825	2016-12-18 19:48:52.294302	0.9574907407407408	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94675	2.0	300.0	0.15076437668005627	binary_crossentropy	False	0 days 00:00:30.806431	latin2	0.11671608968368835	2016-12-18 19:49:21.123462	0.9584814814814816	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9473333333333334	2.0	300.0	0.149642727813373	binary_crossentropy	False	0 days 00:00:22.314470	latin2	0.12195689788453833	2016-12-18 19:50:00.400759	0.9561203703703705	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(80, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.946	2.0	300.0	0.15456549444173773	binary_crossentropy	False	0 days 00:00:29.211552	latin2	0.11676556032609745	2016-12-18 19:50:31.199416	0.9596388888888888	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9495833333333332	2.0	300.0	0.1493266932082673	binary_crossentropy	False	0 days 00:00:34.385361	latin2	0.11740981965263685	2016-12-18 19:51:09.005833	0.9620555555555556	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9440833333333334	2.0	300.0	0.16465309066077075	binary_crossentropy	False	0 days 00:00:27.659378	latin2	0.11562731602870754	2016-12-18 19:51:51.878149	0.9609074074074074	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9473333333333334	2.0	300.0	0.14177775803829232	binary_crossentropy	False	0 days 00:00:25.913344	latin2	0.11978543954494375	2016-12-18 19:52:28.044925	0.9585462962962964	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94975	2.0	300.0	0.15108597999749085	binary_crossentropy	False	0 days 00:00:27.709844	latin2	0.11861319914529167	2016-12-18 19:53:02.494452	0.9590092592592592	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9518333333333332	2.0	300.0	0.147351908026884	binary_crossentropy	False	0 days 00:00:25.979036	latin2	0.11837406794657862	2016-12-18 19:53:38.896702	0.9588703703703704	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9499166666666666	2.0	300.0	0.14582294789950054	binary_crossentropy	False	0 days 00:00:22.580131	latin2	0.11985337954345675	2016-12-18 19:54:13.311349	0.958824074074074	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9449166666666666	2.0	300.0	0.1560209982326875	binary_crossentropy	False	0 days 00:00:27.816927	latin2	0.11608220551307832	2016-12-18 19:54:44.376865	0.9594444444444444	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94575	2.0	300.0	0.14641660827274125	binary_crossentropy	False	0 days 00:00:24.294266	latin2	0.12130112740073215	2016-12-18 19:55:20.891151	0.9567222222222224	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9456666666666668	2.0	300.0	0.16208405912170806	binary_crossentropy	False	0 days 00:00:19.130645	latin2	0.12824164082923972	2016-12-18 19:55:53.692878	0.9546944444444444	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(90, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94775	2.0	300.0	0.14271653011192878	binary_crossentropy	False	0 days 00:00:27.915403	latin2	0.11831993304282702	2016-12-18 19:56:21.358713	0.9581203703703705	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(100, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9476666666666668	2.0	300.0	0.15830995516479016	binary_crossentropy	False	0 days 00:00:38.900178	latin2	0.1175528060886319	2016-12-18 19:56:58.166477	0.9617592592592592	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(100, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9460833333333334	2.0	300.0	0.1535574250333011	binary_crossentropy	False	0 days 00:00:26.542309	latin2	0.11990605231526273	2016-12-18 19:57:45.789954	0.9600740740740741	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(100, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94625	2.0	300.0	0.14940255346894266	binary_crossentropy	False	0 days 00:00:28.377066	latin2	0.11723293969959572	2016-12-18 19:58:21.134136	0.960074074074074	2.0		True				
